pdbid,ligand_cluster_id,protein_cluster_id,combined_cluster_id,partition
4re2,3628,205,378,train
4re3,3628,205,378,train
4re4,3628,205,378,train
4rfc,3628,1505,378,train
4rfd,3628,1505,378,train
4rgd,2521,1015,212,train
4rh5,3628,296,378,train
4rhu,3512,1246,346,test
4rhx,3512,1246,346,test
4rhy,3512,1246,346,test
4ris,3628,914,378,train
4rlt,2264,1016,195,train
4rme,3628,44,378,train
4rpo,3628,494,378,train
4rqi,3628,532,378,train
4rqz,3628,1017,378,train
4rr6,3628,666,378,train
4rra,3628,666,378,train
4rrf,3628,666,378,train
4rrg,3628,666,378,train
4rrq,3628,666,378,train
4rrr,3628,666,378,train
4rrv,3628,1254,378,train
4rs0,3628,1018,378,train
4rsc,957,1019,89,val
4rse,957,1019,89,val
4rsk,3628,1060,378,train
4rsp,3628,1104,378,train
4rt0,3628,1020,378,train
4rt1,3628,1020,378,train
4rux,3628,1505,378,train
4ruy,3628,1505,378,train
4ruz,3628,1505,378,train
4rww,3628,1052,378,train
4rxh,3628,1110,378,train
4rxz,3628,1374,378,train
4ryd,3628,1542,378,train
4s2i,986,1581,91,test
4s3e,2783,1022,242,train
4s3f,2783,1022,242,train
4sga,3628,1023,378,train
4std,1472,433,137,train
4tjz,3628,345,378,train
4tk1,3628,286,378,train
4tk2,3628,286,378,train
4tk3,3628,286,378,train
4tk4,3628,286,378,train
4tkb,3628,345,378,train
4tkh,3628,345,378,train
4tkj,3628,345,378,train
4tkn,3628,1024,378,train
4tky,3628,377,378,train
4tln,3628,1510,378,train
4tmn,3628,1510,378,train
4tmp,3628,1344,378,train
4tmr,548,27,54,test
4tnw,3628,940,378,train
4tq3,2785,1026,244,val
4ts1,3628,1027,378,train
4tsx,3283,999,304,val
4tsz,3628,1028,378,train
4tt2,3628,1168,378,train
4tw6,1858,151,160,test
4tw7,1858,151,160,test
4tw8,1858,151,160,test
4tyo,3536,318,354,test
4tzm,3628,1030,378,train
4tzn,3628,1030,378,train
4tzq,3628,1030,378,train
4u03,3480,1031,338,test
4u0a,3628,1059,378,train
4u0b,3628,1059,378,train
4u0c,3628,1059,378,train
4u0d,3628,1059,378,train
4u0g,384,1143,42,train
4u0m,3480,1031,338,test
4u0n,3480,1031,338,test
4u0s,3628,1032,378,train
4u0u,3628,1032,378,train
4u0w,3628,1033,378,train
4u2w,3628,188,378,train
4u2y,3628,1346,378,train
4u5t,3628,1034,378,train
4u68,3628,62,378,train
4u6x,3628,568,378,train
4u6y,3628,568,378,train
4u7o,3628,1100,378,train
4u7t,3628,1035,378,train
4u8w,3066,736,273,val
4u90,3628,286,378,train
4u91,3628,286,378,train
4ua8,3628,1269,378,train
4uac,3628,1269,378,train
4ucc,1874,1036,162,train
4ucd,1874,1036,162,train
4uce,1874,1036,162,train
4ucu,3628,870,378,train
4ud7,3628,1374,378,train
4ue1,3628,1374,378,train
4ufd,3628,188,378,train
4ufe,3628,188,378,train
4uff,3628,188,378,train
4ufg,3628,188,378,train
4ufh,3628,1037,378,train
4ufi,3628,1037,378,train
4ufk,3628,1037,378,train
4ufm,3628,1037,378,train
4uia,3628,617,378,train
4uib,3628,617,378,train
4um3,2166,1038,190,train
4um9,3628,1053,378,train
4umb,3567,1039,361,train
4umc,3567,1039,361,train
4umj,2327,1040,200,val
4umn,3628,1374,378,train
4uof,3628,178,378,train
4uoh,3628,178,378,train
4ura,3628,1419,378,train
4us3,3628,1041,378,train
4us4,3628,1041,378,train
4usi,3628,810,378,train
4usj,3628,776,378,train
4usw,3628,214,378,train
4utn,3628,858,378,train
4utr,3628,858,378,train
4utv,3628,858,378,train
4utx,3628,858,378,train
4uu5,3628,1042,378,train
4uu7,3628,858,378,train
4uu8,3628,858,378,train
4uua,3628,858,378,train
4uub,3628,858,378,train
4uv8,3628,771,378,train
4uv9,3628,771,378,train
4uva,3628,771,378,train
4uvb,3628,771,378,train
4uvc,3628,771,378,train
4ux9,3628,893,378,train
4uxh,3628,325,378,train
4uxj,3628,325,378,train
4v11,3628,1436,378,train
4v1f,4496,1044,423,train
4v24,5196,926,462,train
4v27,3628,1544,378,train
4w4s,2771,1045,238,train
4w4z,3628,1046,378,train
4w50,3628,1046,378,train
4w53,3628,1414,378,train
4w54,3628,1414,378,train
4w55,3628,1414,378,train
4w57,3628,1414,378,train
4w5a,3628,349,378,train
4w5j,3628,1066,378,train
4w97,3628,781,378,train
4w9c,1681,1307,149,test
4w9d,1681,1307,149,test
4w9e,1681,1307,149,test
4w9f,1681,1307,149,test
4w9g,1681,1307,149,test
4w9h,1681,1307,149,test
4w9i,1681,1307,149,test
4w9j,1681,1307,149,test
4w9k,1681,1307,149,test
4w9l,1681,1307,149,test
4w9n,2891,1047,256,train
4wci,3628,455,378,train
4wef,3628,1248,378,train
4wf2,3628,1049,378,train
4wf6,3127,241,283,val
4wh9,4936,1050,448,train
4whh,3628,157,378,train
4whl,3628,157,378,train
4wht,3628,940,378,train
4why,3628,940,378,train
4wj5,3628,568,378,train
4wj7,3628,1051,378,train
4wk1,3628,1052,378,train
4wk2,3628,1053,378,train
4wkb,3272,1427,302,test
4wkc,3272,1427,302,test
4wkn,3272,1427,302,test
4wko,3272,1427,302,test
4wkp,3272,1427,302,test
4wmx,3628,1269,378,train
4wmy,3628,1055,378,train
4wop,3628,1450,378,train
4wph,3628,1177,378,train
4wq2,3609,1270,374,train
4wq3,3609,1270,374,train
4wri,6,1057,3,train
4wrq,3628,1283,378,train
4wup,3628,1505,378,train
4wv6,3628,1110,378,train
4wvl,3628,688,378,train
4wvs,3628,1058,378,train
4ww8,3628,1505,378,train
4wx4,870,988,79,test
4wx7,870,988,79,test
4wy7,3628,737,378,train
4wym,3628,1059,378,train
4wyo,1273,577,121,val
4wyp,3628,1060,378,train
4wyz,3628,1060,378,train
4wz6,3628,264,378,train
4x0u,3387,1061,318,train
4x0z,3628,1062,378,train
4x11,3628,1062,378,train
4x13,3628,1062,378,train
4x14,3628,1062,378,train
4x1n,3628,188,378,train
4x1p,3628,188,378,train
4x1q,3628,188,378,train
4x1r,3628,188,378,train
4x1s,3628,188,378,train
4x24,3272,1427,302,test
4x2s,3628,380,378,train
4x34,3628,374,378,train
4x3e,3628,607,378,train
4x3h,3628,1063,378,train
4x3i,3628,1063,378,train
4x3k,3628,62,378,train
4x3s,3628,62,378,train
4x3u,3628,62,378,train
4x47,3628,432,378,train
4x50,3628,1424,378,train
4x5p,3628,1424,378,train
4x5q,3628,1424,378,train
4x5y,1362,883,125,val
4x5z,1362,883,125,val
4x60,2604,1156,222,val
4x61,2604,1156,222,val
4x63,2604,1156,222,val
4x69,986,1581,91,test
4x6k,3628,432,378,train
4x6s,3628,1152,378,train
4x8n,3628,1065,378,train
4x8o,3628,1066,378,train
4x8p,3628,1065,378,train
4x8s,3628,188,378,train
4xaq,559,1129,55,train
4xar,559,1129,55,train
4xas,559,1129,55,train
4xbd,3628,895,378,train
4xbo,3628,1067,378,train
4xc2,3628,1537,378,train
4xcb,4939,1068,449,train
4xek,3628,144,378,train
4xgz,3628,737,378,train
4xh2,3628,737,378,train
4xhv,3628,1069,378,train
4xjr,3628,1248,378,train
4xjs,866,397,78,val
4xjt,866,397,78,val
4xkb,5407,1070,475,train
4xm6,3127,241,283,val
4xm7,3127,241,283,val
4xm8,3127,241,283,val
4xmr,3628,1071,378,train
4xo8,3628,1424,378,train
4xoc,3628,1424,378,train
4xoe,3628,1424,378,train
4xpj,3628,1072,378,train
4xqa,3628,685,378,train
4xqb,3628,685,378,train
4xqu,3628,1073,378,train
4xtm,3628,1074,378,train
4xtp,3628,1074,378,train
4xtt,3628,1075,378,train
4xtv,3628,1049,378,train
4xtw,3628,1049,378,train
4xtx,3628,1049,378,train
4xty,3628,1049,378,train
4xtz,3628,1049,378,train
4xu0,3628,1049,378,train
4xu1,3628,1049,378,train
4xu2,3628,1049,378,train
4xu3,3628,1049,378,train
4xxh,3628,1077,378,train
4xyn,3628,605,378,train
4y16,3628,737,378,train
4y24,3628,1180,378,train
4y2t,3628,83,378,train
4y32,3628,1283,378,train
4y38,3628,338,378,train
4y3b,3628,1283,378,train
4y3j,3628,338,378,train
4y4g,3628,338,378,train
4y4v,3628,1078,378,train
4y5i,3628,1283,378,train
4y5s,3628,1079,378,train
4y62,3628,129,378,train
4y63,3628,129,378,train
4y64,3628,129,378,train
4y67,3007,489,267,val
4y6m,3628,338,378,train
4y6p,3007,489,267,val
4y6r,3007,489,267,val
4y6s,3007,489,267,val
4y7r,3628,1263,378,train
4y94,3628,11,378,train
4ya8,3628,338,378,train
4yas,65,1080,10,train
4yb5,3628,1253,378,train
4yb6,3628,1253,378,train
4yb7,3628,1253,378,train
4yc0,2546,966,215,val
4ycu,875,513,80,test
4ycv,875,513,80,test
4ycw,875,513,80,test
4ydf,3110,1082,282,test
4ydg,3110,1082,282,test
4ye3,3066,736,273,val
4yec,3628,1083,378,train
4yee,3628,1084,378,train
4yef,3628,1084,378,train
4yes,3628,188,378,train
4ygf,3628,1505,378,train
4yhp,3628,737,378,train
4yhq,3066,736,273,val
4yhz,3628,737,378,train
4yih,3363,1085,314,val
4yik,3363,1085,314,val
4yje,3628,1086,378,train
4yjl,3628,1086,378,train
4yk6,3628,1086,378,train
4ykj,3628,896,378,train
4ykk,3628,896,378,train
4ym2,3628,1180,378,train
4ym4,3628,1087,378,train
4yml,3272,1427,302,test
4ymx,3628,1520,378,train
4ynb,3272,1427,302,test
4ynl,3628,1089,378,train
4yoz,3628,1090,378,train
4yp1,3628,844,378,train
4yqm,3097,1091,278,val
4yrd,5755,1093,495,train
4yrr,3184,1092,291,train
4yrs,3184,1092,291,train
4yrt,3184,1092,291,train
4ysi,3628,235,378,train
4ysl,3628,1356,378,train
4yv5,3628,250,378,train
4yv8,3628,1094,378,train
4yvz,3628,1095,378,train
4yw2,3628,432,378,train
4yw6,3628,1297,378,train
4yw7,3628,1297,378,train
4ywa,3628,1297,378,train
4yx4,3628,1505,378,train
4yxi,3628,1505,378,train
4yxo,3628,1505,378,train
4yxu,3628,1505,378,train
4yy6,3628,1168,378,train
4yyi,3628,1168,378,train
4yym,3628,1168,378,train
4yyn,3628,1168,378,train
4yyt,3628,1505,378,train
4yz5,3628,432,378,train
4z07,3628,1546,378,train
4z0d,3628,1591,378,train
4z0e,3628,1591,378,train
4z0f,3628,1591,378,train
4z0u,3628,682,378,train
4z5w,3628,1187,378,train
4z68,3628,1186,378,train
4z7f,3480,1097,338,test
4z7i,3628,1012,378,train
4z7n,3628,1053,378,train
4z7o,3628,1053,378,train
4z7q,3628,1053,378,train
4z88,3628,813,378,train
4z89,3628,813,378,train
4z8a,3628,813,378,train
4z8m,3628,97,378,train
4z90,1,663,1,val
4za0,3628,1099,378,train
4zb6,3628,1494,378,train
4zb8,3628,1494,378,train
4zba,3628,1494,378,train
4zcs,3628,1098,378,train
4zdu,3628,1110,378,train
4ze6,3628,338,378,train
4zeb,3628,1384,378,train
4zed,3628,1384,378,train
4zei,3628,1384,378,train
4zek,3628,1384,378,train
4zhl,3628,188,378,train
4zhm,3628,188,378,train
4zij,3628,377,378,train
4zip,3066,736,273,val
4zki,3628,1100,378,train
4zls,3066,736,273,val
4zme,3628,1101,378,train
4zmf,3628,1101,378,train
4znx,3628,603,378,train
4zow,2225,1102,193,train
4zph,3396,1103,321,val
4zro,3628,1104,378,train
4zs9,3628,807,378,train
4zud,609,1559,59,train
4zum,3628,1151,378,train
4zun,3628,1151,378,train
4zuo,3628,1151,378,train
4zup,3628,1151,378,train
4zuq,3628,1151,378,train
4zur,3628,1151,378,train
4zv1,3628,1520,378,train
4zv2,3628,1520,378,train
4zwz,3628,1505,378,train
4zx0,3628,1505,378,train
4zx1,3628,1505,378,train
4zx8,3103,326,280,test
4zx9,3103,326,280,test
4zy0,3103,326,280,test
4zy1,3103,326,280,test
4zy2,3103,326,280,test
4zyq,3103,326,280,test
4zyr,3628,1105,378,train
4zyt,3480,1106,338,test
4zyu,3480,1106,338,test
4zyv,3480,1106,338,test
4zyw,3480,1106,338,test
4zyx,3480,1106,338,test
4zyy,3480,1106,338,test
4zyz,3480,1106,338,test
4zz0,3480,1106,338,test
4zz1,3480,1106,338,test
4zz2,3480,1106,338,test
4zz3,3480,1106,338,test
4zzd,1220,574,115,val
5a2i,3628,940,378,train
5a2j,3628,940,378,train
5a2k,3628,940,378,train
5a3h,3628,163,378,train
5a5d,3628,1109,378,train
5a5v,3628,1109,378,train
5a69,3628,125,378,train
5a6a,3628,125,378,train
5a6b,3628,125,378,train
5a6x,3628,257,378,train
5a7c,3628,1168,378,train
5a7i,2350,1107,202,train
5a7j,2350,1107,202,train
5a7y,3628,1480,378,train
5ab0,3628,1012,378,train
5abp,3628,1653,378,train
5acx,3628,1278,378,train
5ad1,3628,1109,378,train
5aei,3628,1110,378,train
5aer,3628,1108,378,train
5aes,1401,1111,129,train
5ahj,3628,651,378,train
5ahw,3628,1113,378,train
5ai1,2824,137,251,train
5ai5,3628,83,378,train
5aip,3628,1114,378,train
5ajc,3628,1549,378,train
5ajo,3628,1115,378,train
5ajp,3628,1115,378,train
5akz,3628,83,378,train
5aoj,2300,1289,197,val
5aqf,3628,908,378,train
5aqg,3628,908,378,train
5aqk,3628,908,378,train
5aqz,3628,908,378,train
5ar0,3628,908,378,train
5ave,3628,1560,378,train
5awt,3628,1116,378,train
5awu,3628,1116,378,train
5ax3,3628,1254,378,train
5axi,3628,778,378,train
5ayy,3628,537,378,train
5azf,3628,1537,378,train
5azg,3628,1537,378,train
5b2d,3628,1248,378,train
5b4w,3628,963,378,train
5b56,3628,1110,378,train
5b6c,3628,1117,378,train
5b6g,3628,1086,378,train
5bjt,3628,568,378,train
5bnr,1253,1119,119,train
5bns,1253,1119,119,train
5bqg,3134,1118,284,train
5bqs,1253,1119,119,train
5brn,3512,1246,346,test
5bry,3066,736,273,val
5brz,3628,737,378,train
5bs0,3628,737,378,train
5bs4,3066,736,273,val
5bsk,3512,1246,346,test
5btr,3628,858,378,train
5btv,3628,1283,378,train
5btx,3628,1120,378,train
5bw4,3628,661,378,train
5byi,3628,1505,378,train
5c0k,3628,1058,378,train
5c0m,3628,639,378,train
5c11,3628,349,378,train
5c13,3628,349,378,train
5c1x,3628,1506,378,train
5c1y,3628,1506,378,train
5c20,3628,1506,378,train
5c2o,3628,1121,378,train
5c3p,3628,1179,378,train
5c42,813,630,71,test
5c4k,1911,594,165,train
5c4l,1911,594,165,train
5c5h,3628,1596,378,train
5c5t,3628,1205,378,train
5c6o,988,1122,92,train
5c6p,988,1123,92,train
5c6v,3628,1124,378,train
5c7e,3628,1124,378,train
5c7f,3628,1124,378,train
5c91,1078,1125,100,train
5cbs,3628,896,378,train
5cdh,3628,1127,378,train
5cfa,3628,1128,378,train
5cil,3628,737,378,train
5cin,3628,737,378,train
5cjf,3628,1505,378,train
5cls,454,581,46,train
5cqj,3628,1001,378,train
5cqx,3628,1130,378,train
5cr7,2815,1131,247,train
5cs2,216,1132,29,train
5csd,3628,1167,378,train
5cso,3628,156,378,train
5csp,3628,893,378,train
5cst,3628,156,378,train
5csz,3628,737,378,train
5ctb,1273,577,121,val
5ctc,1273,577,121,val
5cte,1273,577,121,val
5cu2,3628,893,378,train
5cvd,3628,1467,378,train
5cw8,2823,1134,250,test
5cwa,3374,754,317,train
5cxi,2823,1134,250,test
5cyv,3628,1135,378,train
5d0j,3628,1152,378,train
5d0r,3628,214,378,train
5d1n,3628,661,378,train
5d1r,3671,1136,380,train
5d1s,3127,241,283,val
5d1t,3127,241,283,val
5d1u,3127,241,283,val
5d1w,3628,1137,378,train
5d21,3628,1297,378,train
5d2r,3628,1138,378,train
5d3x,3628,1139,378,train
5d6e,454,581,46,train
5d6f,454,581,46,train
5d6j,3628,854,378,train
5d6y,3628,1140,378,train
5d7e,3628,1344,378,train
5d9p,3628,163,378,train
5dah,3628,1141,378,train
5db0,1362,883,125,val
5db1,1362,883,125,val
5db2,1362,883,125,val
5db3,1362,883,125,val
5dd0,3628,737,378,train
5dgu,3066,736,273,val
5dgw,3066,736,273,val
5dhf,3628,1333,378,train
5dhp,3624,1142,377,val
5dhq,3624,1142,377,val
5dhr,3624,1142,377,val
5dhs,3624,1142,377,val
5dht,3624,1142,377,val
5dhu,3624,1142,377,val
5dif,3628,1333,378,train
5dit,1858,151,160,test
5diu,1858,151,160,test
5div,1858,151,160,test
5dlv,2822,1219,249,val
5dms,3628,157,378,train
5dp4,3628,1506,378,train
5dp5,3628,1506,378,train
5dp6,3628,1506,378,train
5dp7,3628,1506,378,train
5dp8,3628,1506,378,train
5dp9,3628,1506,378,train
5dpa,3628,1506,378,train
5dpw,3628,1537,378,train
5dq8,3628,1645,378,train
5dqc,3628,338,378,train
5dqe,3628,1645,378,train
5drc,3628,1462,378,train
5dri,3628,1462,378,train
5dro,1819,1144,156,val
5drq,1819,1144,156,val
5drr,1819,1144,156,val
5dtk,3628,1054,378,train
5dtq,3628,688,378,train
5dts,3628,1054,378,train
5dtt,3628,1054,378,train
5dus,3628,253,378,train
5duw,3628,1180,378,train
5dv2,3628,1145,378,train
5dv4,3628,1145,378,train
5dva,3628,1054,378,train
5dx3,3628,44,378,train
5dxb,3628,44,378,train
5dxe,3628,44,378,train
5dxg,3628,44,378,train
5e0a,3628,648,378,train
5e0l,3628,831,378,train
5e0m,3628,831,378,train
5e13,3628,1060,378,train
5e1b,3628,1467,378,train
5e1d,3628,1467,378,train
5e1m,3628,1467,378,train
5e1o,3628,1467,378,train
5e28,3628,1505,378,train
5e2k,3628,1505,378,train
5e2l,3628,1334,378,train
5e2q,3628,1146,378,train
5e2r,3628,1505,378,train
5e2s,3628,1505,378,train
5e2v,3628,737,378,train
5e2w,3628,737,378,train
5e3a,3628,1146,378,train
5e5g,3628,1334,378,train
5e6o,3628,1537,378,train
5e88,3628,1180,378,train
5e89,3628,1180,378,train
5e8a,3628,1180,378,train
5ea3,5679,1147,487,train
5eb2,3628,1148,378,train
5ech,995,1149,93,train
5eci,995,1149,93,train
5ect,3628,306,378,train
5edd,3628,306,378,train
5edl,1163,1150,108,test
5eel,3628,1152,378,train
5eeq,3628,1152,378,train
5efh,3628,1151,378,train
5eh8,3628,1505,378,train
5eie,3532,281,353,test
5eif,3628,393,378,train
5eje,3628,1066,378,train
5ejl,3628,1154,378,train
5ekg,3628,1110,378,train
5ekh,3628,1505,378,train
5ekj,3628,1505,378,train
5ekm,3628,1505,378,train
5el9,102,1155,16,train
5eld,3628,88,378,train
5ele,3628,88,378,train
5elf,3628,88,378,train
5elq,3628,1493,378,train
5elw,102,1155,16,train
5elz,2686,941,229,test
5em9,3628,1493,378,train
5ema,3628,1493,378,train
5emb,3628,1493,378,train
5emk,2604,1156,222,val
5eml,2604,1156,222,val
5emm,2604,1156,222,val
5eoc,3628,940,378,train
5eok,3628,188,378,train
5eom,3628,1157,378,train
5eou,3628,1158,378,train
5epn,1898,277,164,test
5epp,3628,1117,378,train
5epy,1898,277,164,test
5eqe,1878,576,163,train
5eqp,1878,576,163,train
5eqq,1898,277,164,test
5eqy,1878,576,163,train
5er2,3628,338,378,train
5erg,3628,1159,378,train
5esq,3628,737,378,train
5est,3628,188,378,train
5eta,3628,1254,378,train
5etf,3628,1254,378,train
5etk,3154,782,285,test
5etl,3154,782,285,test
5etm,3154,782,285,test
5etn,3154,782,285,test
5eto,3154,782,285,test
5etp,3154,782,285,test
5etq,3154,782,285,test
5etr,3154,782,285,test
5ets,3154,782,285,test
5ett,3154,782,285,test
5etu,3628,737,378,train
5etv,3154,782,285,test
5etx,1898,277,164,test
5eud,943,1000,88,train
5eue,943,1000,88,train
5euk,3628,737,378,train
5evz,3628,908,378,train
5ew3,3628,1254,378,train
5ewd,3628,1168,378,train
5ewh,3628,1168,378,train
5ewy,5127,1160,459,test
5ewz,3628,1283,378,train
5exw,3628,908,378,train
5exx,3628,1564,378,train
5ey0,3628,1161,378,train
5ey4,3628,908,378,train
5ey8,3628,854,378,train
5ey9,3628,854,378,train
5eyr,2337,1547,201,val
5eyz,3628,1196,378,train
5ez0,3628,1196,378,train
5f04,2337,1547,201,val
5f08,2337,1547,201,val
5f0f,2337,1547,201,val
5f0h,2337,1547,201,val
5f1c,3628,1162,378,train
5f1j,2337,1547,201,val
5f1r,1286,1486,122,train
5f1x,3628,908,378,train
5f29,3628,1163,378,train
5f2k,3628,1164,378,train
5f2r,3628,908,378,train
5f2s,3628,1419,378,train
5f2w,3628,1419,378,train
5f3t,3628,1230,378,train
5f3z,3628,1230,378,train
5f41,3628,1230,378,train
5f4l,1210,724,112,test
5f4p,1210,724,112,test
5f4r,1210,724,112,test
5f4u,1210,724,112,test
5f67,3628,1165,378,train
5f6u,3628,1166,378,train
5f6v,3628,1166,378,train
5f74,3628,1283,378,train
5f88,3628,737,378,train
5f8y,3628,1369,378,train
5f90,3628,1369,378,train
5f91,2543,1644,214,val
5fao,986,1581,91,test
5fap,986,1581,91,test
5fb0,3628,871,378,train
5fb1,3628,871,378,train
5fb7,3628,1167,378,train
5fcz,3628,125,378,train
5ff6,3628,737,378,train
5fi6,2374,1213,204,val
5fi7,2374,1213,204,val
5fjw,3628,1169,378,train
5fjx,3628,1169,378,train
5fl0,3628,1637,378,train
5fl1,3628,1637,378,train
5flq,3628,1505,378,train
5fls,3628,1505,378,train
5flt,3628,1505,378,train
5fnj,3628,1505,378,train
5fnr,366,1528,39,val
5fns,366,1528,39,val
5fnt,366,1528,39,val
5fnu,366,1528,39,val
5fog,3628,464,378,train
5fol,3628,464,378,train
5foo,3628,205,378,train
5fos,3628,1170,378,train
5fot,3628,1170,378,train
5fou,3628,1170,378,train
5fov,3628,1170,378,train
5fow,3628,1170,378,train
5fox,3628,1170,378,train
5fpi,3628,894,378,train
5fpk,3628,1170,378,train
5fs5,3628,1424,378,train
5fsc,3695,1171,381,val
5fsx,3628,253,378,train
5fsy,3628,253,378,train
5fue,3628,1151,378,train
5ful,3628,1021,378,train
5fus,3628,1172,378,train
5fv7,884,1173,82,train
5fwa,3628,1021,378,train
5fwg,3628,263,378,train
5fwr,3628,1424,378,train
5fyq,3628,858,378,train
5g0q,1809,1175,155,test
5g1n,3596,1502,372,test
5g53,3628,535,378,train
5g5z,3628,229,378,train
5g60,3628,229,378,train
5g61,3628,229,378,train
5gg4,3628,1177,378,train
5ggj,3628,1178,378,train
5ggk,3628,1178,378,train
5ggl,3628,1178,378,train
5ggn,3628,1178,378,train
5ggo,3628,1178,378,train
5ggp,3628,1178,378,train
5gja,3628,1179,378,train
5glu,3628,1180,378,train
5gmi,3628,1182,378,train
5gmj,3628,1182,378,train
5gmv,3628,1537,378,train
5go2,2521,1183,212,train
5goe,3628,1184,378,train
5gof,3628,1184,378,train
5gow,3628,1185,378,train
5gp7,3628,1186,378,train
5gr9,3628,1187,378,train
5gs9,3628,1188,378,train
5gso,3628,1506,378,train
5gsw,3628,1506,378,train
5gu4,3628,156,378,train
5gub,3628,229,378,train
5gut,3628,1189,378,train
5gv2,3628,1188,378,train
5gvk,548,27,54,test
5gvl,548,27,54,test
5gvm,548,27,54,test
5gvn,548,27,54,test
5gvp,548,27,54,test
5gwa,986,1365,91,test
5gwy,3628,1104,378,train
5gwz,3628,1104,378,train
5gx6,3628,229,378,train
5gx7,3628,229,378,train
5h1e,3628,44,378,train
5h5f,3628,1190,378,train
5h5o,3628,1191,378,train
5h5q,3628,1192,378,train
5h5r,3628,1192,378,train
5h5s,3628,1192,378,train
5h63,3628,1492,378,train
5h6v,3628,1406,378,train
5h9p,3628,1180,378,train
5h9q,3628,1180,378,train
5h9r,3628,1180,378,train
5h9s,3628,1180,378,train
5hct,3628,338,378,train
5hda,3628,1195,378,train
5heb,3628,1196,378,train
5hed,3628,1196,378,train
5hey,3628,1196,378,train
5hf1,3628,1196,378,train
5hfb,3628,1196,378,train
5hfc,3628,1196,378,train
5hff,3628,1196,378,train
5hfj,3628,127,378,train
5hgc,2823,440,250,test
5hgq,875,513,80,test
5hh4,3628,1278,378,train
5hh5,3628,1356,378,train
5hh6,3628,1356,378,train
5hhx,3628,737,378,train
5hi7,3628,1126,378,train
5hip,3628,1197,378,train
5hjb,3628,1344,378,train
5hjc,3628,1168,378,train
5hjd,3628,1344,378,train
5hjq,3628,1198,378,train
5hk2,2387,1458,206,train
5hkh,3628,1199,378,train
5hki,5757,1200,496,train
5hlm,3367,262,315,test
5hm3,3628,854,378,train
5hn0,3628,1230,378,train
5hpm,3628,737,378,train
5htb,3628,1203,378,train
5htc,3628,1203,378,train
5htl,3628,1204,378,train
5huw,3628,1110,378,train
5huy,3628,1110,378,train
5hv0,3628,1205,378,train
5hv1,15,1206,5,test
5hva,3628,1207,378,train
5hwu,3628,1207,378,train
5hwv,3628,1208,378,train
5hyq,3628,737,378,train
