pdbid,ligand_cluster_id,protein_cluster_id,combined_cluster_id
6axj,3628,1344,378
6axk,3628,737,378
6axl,3628,737,378
6axp,3628,737,378
6axq,3628,1168,378
6ayh,3628,781,378
6ayi,3628,781,378
6ayn,3628,737,378
6azk,3628,737,378
6azl,3628,737,378
6b27,3628,455,378
6b4h,3628,1428,378
6b5m,3628,940,378
6b5o,3628,940,378
6b5r,3628,737,378
6b5t,3628,737,378
6ba7,3628,1462,378
6bau,3628,380,378
6bcr,3628,1283,378
6bcy,3628,1283,378
6bd1,3628,1283,378
6bdy,3628,1429,378
6bgg,3628,376,378
6bh8,3628,1431,378
6bhd,3628,1432,378
6bhe,3628,1432,378
6bhh,3628,1432,378
6bhi,3628,1432,378
6bij,3628,179,378
6bil,3628,179,378
6bin,3628,179,378
6bir,3628,179,378
6biv,3628,179,378
6bix,3628,179,378
6biy,3628,179,378
6biz,3628,179,378
6bj2,3628,737,378
6bj3,3628,737,378
6bm5,3628,1429,378
6bm6,3628,1429,378
6bmi,3628,380,378
6bnh,3628,376,378
6bnk,3628,737,378
6bnl,3628,737,378
6bnt,3628,894,378
6bs3,3628,1435,378
6bs4,3628,1435,378
6bs5,3628,1435,378
6bu0,3628,1436,378
6bu1,3628,1462,378
6bvh,3628,188,378
6bw3,3628,996,378
6bw4,3628,996,378
6bw5,3628,1437,378
6byk,3628,1283,378
6c28,3628,1135,378
6c4u,3628,1394,378
6c5f,3628,1439,378
6c5h,3628,940,378
6c5j,3628,940,378
6c5k,3628,940,378
6c67,3628,1440,378
6c6o,3628,1462,378
6c7w,3628,1505,378
6c7x,3628,1505,378
6c9n,3628,1440,378
6c9p,3628,1440,378
6c9q,3628,1440,378
6c9r,3628,1440,378
6c9s,3628,1440,378
6c9v,3628,1440,378
6cb5,3628,1439,378
6cbf,3628,1439,378
6cbg,3628,1439,378
6cbh,3628,1439,378
6cct,3628,1441,378
6cd8,3628,1441,378
6cd9,3628,1441,378
6cdc,3628,1441,378
6cdg,3628,1441,378
6cdm,3628,737,378
6cdo,3628,737,378
6cdp,3628,940,378
6ce2,3628,250,378
6cen,3628,1443,378
6cf6,3628,1186,378
6cgt,3628,1241,378
6cjv,3628,1505,378
6ckl,3628,1445,378
6cmj,3628,1254,378
6co4,3628,1446,378
6coj,3628,1447,378
6cpa,3628,617,378
6cse,3628,940,378
6csf,3628,940,378
6csr,3628,1151,378
6ct7,3628,737,378
6cus,3628,1448,378
6cv8,3628,1448,378
6cvd,3628,1459,378
6cve,3628,1450,378
6cvf,3628,1450,378
6cvv,3628,1450,378
6cw4,3628,1448,378
6cw8,3628,1151,378
6czb,3628,1450,378
6czc,3628,1450,378
6czd,3628,1450,378
6cze,3628,1450,378
6czf,3628,6,378
6d07,3628,62,378
6d08,3628,62,378
6d1k,3628,1278,378
6d1u,3628,1269,378
6d3x,3628,188,378
6d3y,3628,188,378
6d3z,3628,188,378
6d40,3628,188,378
6d50,3628,818,378
6d78,3628,737,378
6da1,3628,1455,378
6dat,3628,1455,378
6dd1,3628,1278,378
6det,3628,1520,378
6df1,3628,737,378
6df2,3628,737,378
6dge,3628,1456,378
6dhu,3628,1457,378
6die,3628,1457,378
6dih,3628,1457,378
6dik,3628,250,378
6dji,3628,1457,378
6djj,3628,1457,378
6dko,3628,1462,378
6dkp,3628,737,378
6dl9,3628,1462,378
6do3,3628,1463,378
6do4,3628,1463,378
6do5,3628,1463,378
6dql,3628,1464,378
6drt,3628,1465,378
6dub,3628,1467,378
6dzx,3628,1471,378
6e05,3628,1450,378
6e06,3628,1450,378
6e49,3628,1221,378
6e5g,3628,1645,378
6e5x,3628,1474,378
6e83,3628,1475,378
6e86,3628,1475,378
6e8k,3628,1476,378
6e8m,3628,1476,378
6ebe,3628,1505,378
6ecz,3628,1505,378
6eda,3628,1505,378
6eea,3628,1505,378
6eeh,3628,1505,378
6eeo,3628,1505,378
6efk,3628,1503,378
6egs,3628,1115,378
6egw,3628,1254,378
6eh2,3628,1254,378
6eif,3628,1254,378
6ej4,3628,1254,378
6eji,3628,1478,378
6em6,3628,1254,378
6em7,3628,1254,378
6ema,3628,1254,378
6emu,3628,1480,378
6en5,3628,779,378
6en6,3628,779,378
6eog,3628,1180,378
6eol,3628,1180,378
6epy,3628,1384,378
6epz,3628,1384,378
6eq1,3628,1384,378
6eq8,3628,1384,378
6eqa,3628,737,378
6eqv,3628,1542,378
6eqw,3628,1542,378
6eqx,3628,1542,378
6er3,3628,1482,378
6er4,3628,1482,378
6eru,3628,1254,378
6erv,3628,1254,378
6erw,3628,1254,378
6esa,3628,1254,378
6ety,3628,1064,378
6eu6,3628,1485,378
6evm,3628,1487,378
6evn,3628,1487,378
6evo,3628,1487,378
6evp,3628,1487,378
6eww,3628,1283,378
6ex0,3628,1489,378
6exi,3628,1490,378
6exj,3628,1493,378
6eyt,3628,1492,378
6ez9,3628,1064,378
6ezi,3628,1493,378
6f05,3628,1494,378
6f08,3628,1283,378
6f09,3628,1283,378
6f0y,3628,1495,378
6f1j,3628,1496,378
6f3f,3628,1254,378
6f4n,3628,1497,378
6f55,3628,455,378
6f5l,3628,1064,378
6f5w,3628,1274,378
6f6d,3628,1498,378
6f7t,3628,940,378
6f8b,3628,1510,378
6f8g,3628,1500,378
6f90,3628,1501,378
6f92,3628,1501,378
6fa5,3628,1231,378
6faa,3628,1231,378
6fac,3628,1231,378
6fam,3628,1544,378
6fap,3628,349,378
6fau,3628,1283,378
6fav,3628,1283,378
6faw,3628,1283,378
6fbw,3628,1283,378
6fby,3628,1283,378
6fc6,3628,694,378
6fcl,3628,1540,378
6fdp,3628,1503,378
6fdt,3628,1503,378
6fe5,3628,1064,378
6fel,3628,1283,378
6fh3,3628,1507,378
6fhk,3628,908,378
6fhu,3628,349,378
6fi1,3628,349,378
6fi4,3628,1283,378
6fi5,3628,1283,378
6fkp,3628,349,378
6fkq,3628,1508,378
6fky,3628,858,378
6fkz,3628,858,378
6flg,3628,858,378
6fnq,3628,989,378
6fnr,3628,989,378
6fns,3628,989,378
6fnt,3628,989,378
6frj,3628,940,378
6ftf,3628,1308,378
6fv1,3628,1104,378
6fv2,3628,1104,378
6fv4,3628,520,378
6fvl,3628,1028,378
6fvm,3628,1028,378
6fvn,3628,1028,378
6fvo,3628,1028,378
6fx1,3628,1415,378
6fzf,3628,44,378
6fzj,3628,44,378
6fzp,3628,44,378
6fzx,3628,1510,378
6g0q,3628,1168,378
6g0z,3628,1511,378
6g14,3628,1511,378
6g15,3628,1511,378
6g28,3628,1541,378
6g2a,3628,1541,378
6g2r,3628,1424,378
6g2s,3628,1424,378
6g33,3628,893,378
6g34,3628,1203,378
6g35,3628,1203,378
6g36,3628,1203,378
6g37,3628,1203,378
6g38,3628,1203,378
6g39,3628,1203,378
6g3a,3628,1203,378
6g47,3628,685,378
6g5u,3628,1505,378
6g6t,3628,1505,378
6g6x,3628,1283,378
6g7f,3628,651,378
6g84,3628,1515,378
6g85,3628,1515,378
6g86,3628,1515,378
6g8i,3628,1283,378
6g8j,3628,1283,378
6g8k,3628,1283,378
6g8l,3628,1283,378
6g8m,3628,651,378
6g8n,3628,651,378
6g8p,3628,1283,378
6g8q,3628,1283,378
6g9x,3628,1516,378
6gbe,3628,1517,378
6gbw,3628,188,378
6gch,3628,188,378
6gdg,3628,535,378
6ge7,3628,64,378
6gf9,3628,64,378
6gfm,3628,1519,378
6gfs,3628,64,378
6gg3,3628,714,378
6gg4,3628,714,378
6gg5,3628,714,378
6ggv,3628,1520,378
6ghh,3628,64,378
6ghj,3628,1529,378
6gjw,3628,1058,378
6gnm,3628,1322,378
6gnr,3628,1322,378
6got,3628,1505,378
6gxb,3628,1505,378
6gxe,3628,1505,378
6gzl,3628,831,378
6h0b,3628,1115,378
6h1d,3628,1531,378
6h1u,3628,1520,378
6h2t,3628,1520,378
6h41,3628,1532,378
6h4d,3628,1533,378
6h75,3628,1534,378
6h76,3628,1534,378
6h77,3628,1535,378
6h78,3628,1535,378
6h7b,3628,670,378
6h7d,3628,866,378
6h7u,3628,1529,378
6h7y,3628,1064,378
6h7z,3628,1064,378
6h8c,3628,1537,378
6h9x,3628,1538,378
6hb5,3628,1027,378
6hb6,3628,1027,378
6hb7,3628,1027,378
6hbm,3628,898,378
6hgr,3628,1540,378
6hgs,3628,1540,378
6hgz,3628,1541,378
6hh3,3628,1541,378
6hh5,3628,1541,378
6hhp,3628,1283,378
6hke,3628,1296,378
6hkj,3628,1064,378
6hks,3628,1196,378
6hkz,3628,1064,378
6hlb,3628,1542,378
6hld,3628,1542,378
6hle,3628,1542,378
6hm1,3628,467,378
6hm4,3628,1543,378
6hmg,3628,1544,378
6hmt,3628,1283,378
6hmy,3628,88,378
6hni,3628,1545,378
6hoi,3628,1537,378
6hol,3628,1537,378
6hop,3628,893,378
6hoq,3628,893,378
6hor,3628,893,378
6hot,3628,893,378
6hou,3628,893,378
6hov,3628,1168,378
6hp5,3628,1409,378
6hpg,3628,1503,378
6hq3,3628,1546,378
6hq4,3628,600,378
6hq7,3628,600,378
6hsz,3628,1151,378
6ht8,3628,1151,378
6htc,3628,651,378
6htd,3628,651,378
6htg,3628,1151,378
6hth,3628,1151,378
6hti,3628,1151,378
6htn,3628,1549,378
6htp,3628,651,378
6htr,3628,651,378
6htt,3628,1151,378
6htz,3628,1151,378
6hu0,3628,1151,378
6hu1,3628,1151,378
6hu2,3628,1151,378
6huc,3628,651,378
6huq,3628,651,378
6huu,3628,651,378
6huv,3628,651,378
6hv4,3628,651,378
6hv5,3628,651,378
6hv7,3628,651,378
6hva,3628,651,378
6hvs,3628,651,378
6hvt,3628,651,378
6hvu,3628,651,378
6hvv,3628,651,378
6hvw,3628,651,378
6hy2,3628,1650,378
6hy7,3628,1550,378
6hys,3628,1231,378
6hza,3628,1542,378
6hzb,3628,1542,378
6hzc,3628,1542,378
6hzd,3628,1542,378
6hzp,3628,1529,378
6i0x,3628,1552,378
6i1r,3628,1554,378
6i41,3628,1500,378
6i5g,3628,83,378
6i5p,3628,1500,378
6i5y,3628,1027,378
6i61,3628,44,378
6i63,3628,44,378
6i64,3628,44,378
6i65,3628,44,378
6i66,3628,44,378
6i68,3628,1500,378
6i74,3628,1180,378
6i75,3628,1180,378
6i76,3628,1180,378
6i77,3628,1180,378
6i78,3628,1180,378
6i7a,3628,1500,378
6ia7,3628,1556,378
6iae,3628,1556,378
6iam,3628,1263,378
6idb,3628,1073,378
6idz,3628,1073,378
6ift,3628,158,378
6iht,3628,1558,378
6iiw,3628,349,378
6ikm,3628,153,378
6im4,3628,1409,378
6inz,3628,229,378
6ior,3628,1560,378
6iot,3628,1560,378
6iou,3628,1560,378
6iph,3628,1561,378
6ipi,3628,1561,378
6ipj,3628,1561,378
6ipl,3628,1561,378
6ipm,3628,1561,378
6iqg,3628,1323,378
6iso,3628,858,378
6j1l,3628,44,378
6j72,3628,1563,378
6j7e,3628,1564,378
6j7l,3628,1565,378
6j9w,3628,807,378
6j9y,3628,807,378
6jad,3628,807,378
6jag,3628,807,378
6jam,3628,807,378
6jan,3628,807,378
6jao,3628,807,378
6jap,3628,807,378
6jaq,3628,807,378
6jax,3628,467,378
6jb0,3628,807,378
6jb4,3628,807,378
6jbb,3628,807,378
6jbe,3628,807,378
6jdi,3628,1564,378
6jdl,3628,1564,378
6jfk,3628,1184,378
6jij,3628,1104,378
6jjm,3628,1248,378
6jjn,3628,1248,378
6jjz,3628,1567,378
6jki,3628,1419,378
6jon,3628,1568,378
6jtc,3628,1233,378
6jwa,3628,893,378
6k1q,3628,1359,378
6k2n,3628,1569,378
6k4r,3628,1570,378
6k4t,3628,1356,378
6k4x,3628,1356,378
6k5r,3628,1571,378
6k5t,3628,1571,378
6kmj,3628,1168,378
6lpr,3628,1652,378
6m8w,3628,1575,378
6m8y,3628,1575,378
6m9c,3628,1575,378
6m9d,3628,1575,378
6m9f,3628,1575,378
6md0,3628,44,378
6md6,3628,891,378
6me1,3628,737,378
6mi6,3628,1578,378
6mil,3628,1344,378
6mim,3628,1344,378
6min,3628,1344,378
6miq,3628,1344,378
6miv,3628,737,378
6miy,3628,737,378
6mj4,3628,737,378
6mj7,3628,1579,378
6mja,3628,737,378
6mjf,3628,1580,378
6mji,3628,737,378
6mjj,3628,737,378
6mjq,3628,737,378
6mku,3628,1520,378
6mkw,3628,1520,378
6ml9,3628,1520,378
6mla,3628,1520,378
6mle,3628,1520,378
6mlf,3628,282,378
6mlg,3628,1520,378
6mlh,3628,282,378
6mli,3628,1520,378
6mlj,3628,1520,378
6mln,3628,1520,378
6mlo,3628,1520,378
6mlp,3628,1520,378
6mlw,3628,282,378
6mm2,3628,1582,378
6mm5,3628,1254,378
6mmc,3628,1582,378
6mmo,3628,1582,378
6mmq,3628,1582,378
6mnf,3628,737,378
6mqc,3628,737,378
6mqe,3628,737,378
6mqm,3628,737,378
6ms1,3628,1196,378
6msy,3628,737,378
6mt4,3628,568,378
6mt5,3628,568,378
6mt6,3628,568,378
6mtu,3628,1196,378
6mtv,3628,1196,378
6mu1,3628,1584,378
6mu3,3628,737,378
6mub,3628,737,378
6n3e,3628,1600,378
6n3f,3628,1600,378
6n3v,3628,1210,378
6n3w,3628,1210,378
6n3x,3628,1210,378
6n3y,3628,1210,378
6n53,3628,1587,378
6n54,3628,1587,378
6n55,3628,1587,378
6n7q,3628,1591,378
6n92,3628,32,378
6n93,3628,32,378
6n94,3628,32,378
6n95,3628,32,378
6n96,3628,32,378
6n97,3628,32,378
6n9l,3628,1593,378
6n9t,3628,1323,378
6ncp,3628,737,378
6ndl,3628,1049,378
6nj0,3628,1596,378
6njz,3628,1046,378
6nk0,3628,1046,378
6nk1,3628,1046,378
6nkp,3628,1046,378
6nnr,3628,550,378
6np4,3628,1604,378
6np5,3628,1604,378
6npi,3628,1599,378
6npm,3628,1599,378
6nsv,3628,1503,378
6nsx,3628,1600,378
6ntb,3628,1582,378
6nti,3628,1604,378
6nu1,3628,714,378
6nu5,3628,714,378
6nzg,3628,818,378
6nzk,3628,1602,378
6o21,3628,188,378
6o3w,3628,549,378
6o3x,3628,549,378
6o3y,3628,549,378
6o5u,3628,1604,378
6o7g,3628,1605,378
6o9b,3628,568,378
6o9c,3628,568,378
6oh2,3628,1554,378
6oh3,3628,1554,378
6oie,3628,1609,378
6oja,3628,1471,378
6om2,3628,1053,378
6om8,3628,669,378
6os5,3628,1612,378
6os6,3628,1612,378
6ott,3628,6,378
6ox0,3628,147,378
6oxl,3628,332,378
6p3w,3628,893,378
6p5o,3628,278,378
6p7p,3628,1617,378
6p7q,3628,1617,378
6peu,3628,1619,378
6pfj,3628,1620,378
6phr,3628,1151,378
6phx,3628,1621,378
6phz,3628,1151,378
6pi7,3628,737,378
6pia,3628,1151,378
6pic,3628,1151,378
6pid,3628,1151,378
6pk7,3628,246,378
6pm9,3628,1637,378
6pml,3628,377,378
6poh,3628,377,378
6poi,3628,377,378
6poq,3628,377,378
6pu3,3628,1384,378
6pvv,3628,1060,378
6pvw,3628,1060,378
6pvx,3628,1060,378
6pvy,3628,377,378
6pvz,3628,377,378
6pxc,3628,1152,378
6q36,3628,1645,378
6q38,3628,893,378
6q3q,3628,1503,378
6q4q,3628,893,378
6qc0,3628,1221,378
6qcg,3628,1221,378
6qdx,3628,1627,378
6qe0,3628,1627,378
6qe5,3628,1627,378
6qge,3628,1180,378
6qgf,3628,1180,378
6qha,3628,188,378
6qhb,3628,188,378
6qhc,3628,188,378
6qhg,3628,1628,378
6qi7,3628,64,378
6qk8,3628,1283,378
6qln,3628,1180,378
6qlo,3628,1180,378
6qlp,3628,1180,378
6qlq,3628,1180,378
6qlr,3628,1180,378
6qls,3628,1180,378
6qlt,3628,1180,378
6qlu,3628,1180,378
6qmu,3628,732,378
6qs1,3628,779,378
6qsz,3628,1630,378
6qtm,3628,1630,378
6qto,3628,1263,378
6qtq,3628,1263,378
6qtr,3628,1263,378
6qts,3628,1263,378
6qtw,3628,1263,378
6qtx,3628,1263,378
6qxs,3628,550,378
6qzr,3628,1283,378
6r0x,3628,940,378
6r1b,3628,1633,378
6r4s,3628,933,378
6r7j,3628,44,378
6r7k,3628,44,378
6r7r,3628,380,378
6r8i,3628,1635,378
6rhe,3628,1637,378
6rjp,3628,1525,378
6rk4,3628,1639,378
6rml,3628,1543,378
6rmm,3628,739,378
6rnt,3628,10,378
6rnu,3628,1525,378
6rot,3628,188,378
6rqk,3628,1640,378
6rr0,3628,1630,378
6rsa,3628,1060,378
6s07,3628,1642,378
6s0e,3628,1643,378
6sen,3628,1645,378
6seo,3628,1645,378
6sge,3628,932,378
6sy7,3628,113,378
6tyz,3628,1648,378
6u9v,3628,1162,378
6ufn,3628,1151,378
6ufo,3628,1151,378
6uhv,3628,1151,378
6uii,3628,1151,378
6uil,3628,1151,378
6uim,3628,1151,378
6uyx,3628,1571,378
6uyy,3628,1571,378
6uyz,3628,1571,378
6v1c,3628,1651,378
6v5l,3628,932,378
7abp,3628,1653,378
7cpa,3628,617,378
7gch,3628,188,378
7gpb,3628,166,378
7lpr,3628,1652,378
8abp,3628,1653,378
8cpa,3628,617,378
8gpb,3628,166,378
8lpr,3628,1652,378
9abp,3628,1653,378
9icd,3628,1393,378
9lpr,3628,1652,378
4bc5,3665,801,379
5d1r,3671,1136,380
5fsc,3695,1171,381
1ecq,3703,36,382
4ii9,3732,890,383
6cfc,3741,1444,384
5od1,3742,1295,385
1tve,3748,195,386
5vh0,3766,1342,387
6i9a,3774,1555,388
3tjm,3776,727,389
5yzc,3793,1396,390
3i51,3819,602,391
6e13,3822,1472,392
5n1p,3832,1276,393
6qxa,3834,1631,394
5nxq,3846,1202,395
1duv,3870,142,396
5mwa,3900,1273,397
3k5x,3914,614,398
3hp9,3918,597,399
6n0m,3926,1586,400
2i80,3945,313,401
2on3,3947,194,402
3rde,4032,693,403
5zgg,4036,1402,404
6jib,4065,1566,405
3ip8,4122,604,406
3k3g,4123,610,407
3m2u,4158,634,408
6oyh,4172,1614,409
4kyh,4219,756,410
3e73,4236,561,411
6giu,4258,1523,412
5tzo,4306,1321,413
4bqh,4349,804,414
5t2p,4424,1361,415
6ob0,4427,1607,416
6tl2,4432,1647,417
1a5v,4446,3,418
2yiv,4452,502,419
6ey7,4465,1491,420
6m8q,4467,1574,421
2vaq,4483,441,422
4v1f,4496,1044,423
1y2f,4503,228,424
1fwe,4524,51,425
1wm1,4525,217,426
2mlm,4527,371,427
5nx2,4534,1284,428
4cft,4549,817,429
2ioa,4562,317,430
2m3z,4563,367,431
3o6t,4567,653,432
5j18,4572,1222,433
6nlj,4577,1597,434
1ew9,4645,38,435
1m48,4655,104,436
3sk2,4667,707,437
5kdr,4750,1239,438
1utr,4786,204,439
1qw7,4794,740,440
5kre,4838,1306,441
2brp,4845,43,442
5i5x,4848,1212,443
2izx,4902,321,444
3t2c,4916,715,445
3zs0,4921,774,446
4b8y,4923,850,447
4wh9,4936,1050,448
4xcb,4939,1068,449
5nwh,4953,1282,450
5t2y,4956,1319,451
5nzm,4980,1286,452
6evq,4986,1488,453
5j3s,4994,1223,454
5zma,4996,1404,455
2q2n,5006,404,456
6keb,5102,1245,457
4p74,5116,982,458
5ewy,5127,1160,459
5lub,5128,1257,460
5y6k,5142,1380,461
4v24,5196,926,462
3n7s,5223,647,463
1al8,5233,5,464
3w8o,5237,760,465
6i0p,5242,1551,466
2oz5,5265,391,467
3pgl,5280,667,468
4olc,5320,972,469
6fne,5333,1509,470
6p3v,5335,1616,471
5ugh,5345,165,472
4kw6,5384,925,473
6p9e,5394,1618,474
4xkb,5407,1070,475
6n5x,5412,1590,476
3v4x,5439,752,477
5m5q,5444,1267,478
3f81,5445,573,479
4i9o,5478,885,480
4lbp,5588,929,481
6dsp,5591,1466,482
1t7d,5600,190,483
2xcs,5633,478,484
1ft4,5639,50,485
5urj,5675,1329,486
5ea3,5679,1147,487
6nm4,5684,1598,488
5kj2,5686,1243,489
1r6n,5696,169,490
5ocj,5711,1294,491
5o22,5720,1290,492
3ogm,5733,658,493
3vw7,5737,916,494
4yrd,5755,1093,495
5hki,5757,1200,496
4aw8,5762,788,497
3ro0,5780,698,498
2gvv,5782,294,499
1rql,5791,174,500
2l65,5792,356,501
3o7u,5798,655,502
